exp_id,residuals,dir1,dir2,log(loss),accuracy
2,TRUE,-0.9333333333,0.7333333333,0.7008578742,94.11%
2,TRUE,-0.9333333333,0.8,0.7236774205,94.11%
2,TRUE,-0.9333333333,0.8666666667,0.7712943205,94.11%
2,TRUE,-0.9333333333,0.9333333333,0.868710444,94.11%
2,TRUE,-0.9333333333,1,1.011484975,94.11%
2,TRUE,-0.8666666667,-1,0.7778064244,94.11%
2,TRUE,-0.8666666667,-0.9333333333,0.6210194468,94.11%
2,TRUE,-0.8666666667,-0.8666666667,0.6709217284,94.11%
2,TRUE,-0.8666666667,-0.8,0.7597334765,94.11%
2,TRUE,-0.8666666667,-0.7333333333,0.8252950409,94.11%
2,TRUE,-0.8666666667,-0.6666666667,0.8649977677,94.11%
2,TRUE,-0.8666666667,-0.6,0.8733296617,94.11%
2,TRUE,-0.8666666667,-0.5333333333,0.8619669198,94.11%
2,TRUE,-0.8666666667,-0.4666666667,0.846380446,94.11%
2,TRUE,-0.8666666667,-0.4,0.8321945854,94.11%
2,TRUE,-0.8666666667,-0.3333333333,0.8165265688,94.11%
2,TRUE,-0.8666666667,-0.2666666667,0.7977393066,94.11%
2,TRUE,-0.8666666667,-0.2,0.7763206116,94.11%
2,TRUE,-0.8666666667,-0.1333333333,0.7538096287,94.11%
2,TRUE,-0.8666666667,-0.06666666667,0.7366983017,94.11%
2,TRUE,-0.8666666667,0,0.7296151005,94.11%
2,TRUE,-0.8666666667,0.06666666667,0.732367708,94.11%
2,TRUE,-0.8666666667,0.1333333333,0.7390041009,94.11%
2,TRUE,-0.8666666667,0.2,0.7435814375,94.11%
2,TRUE,-0.8666666667,0.2666666667,0.7437891186,94.11%
2,TRUE,-0.8666666667,0.3333333333,0.7411247507,94.11%
2,TRUE,-0.8666666667,0.4,0.7369114755,94.11%
2,TRUE,-0.8666666667,0.4666666667,0.7318439305,94.11%
2,TRUE,-0.8666666667,0.5333333333,0.7248011047,94.11%
2,TRUE,-0.8666666667,0.6,0.7191287058,94.11%
2,TRUE,-0.8666666667,0.6666666667,0.7176591323,94.11%
2,TRUE,-0.8666666667,0.7333333333,0.7193472487,94.11%
2,TRUE,-0.8666666667,0.8,0.7214151104,94.11%
2,TRUE,-0.8666666667,0.8666666667,0.7239333961,94.11%
2,TRUE,-0.8666666667,0.9333333333,0.7563775424,94.11%
2,TRUE,-0.8666666667,1,0.8509166469,94.11%
2,TRUE,-0.8,-1,0.629759644,94.11%
2,TRUE,-0.8,-0.9333333333,0.6623503779,94.11%
2,TRUE,-0.8,-0.8666666667,0.7795876905,94.11%
2,TRUE,-0.8,-0.8,0.856655074,94.11%
2,TRUE,-0.8,-0.7333333333,0.9018044073,94.11%
2,TRUE,-0.8,-0.6666666667,0.9142706935,94.11%
2,TRUE,-0.8,-0.6,0.8994228273,94.11%
2,TRUE,-0.8,-0.5333333333,0.8714369976,94.11%
2,TRUE,-0.8,-0.4666666667,0.8423451903,94.11%
2,TRUE,-0.8,-0.4,0.8149339597,94.11%
2,TRUE,-0.8,-0.3333333333,0.7875444713,94.11%
2,TRUE,-0.8,-0.2666666667,0.7588915202,94.11%
2,TRUE,-0.8,-0.2,0.7285295508,94.11%
2,TRUE,-0.8,-0.1333333333,0.69987459,94.11%
2,TRUE,-0.8,-0.06666666667,0.6785094581,94.11%
2,TRUE,-0.8,0,0.6681042082,94.11%
2,TRUE,-0.8,0.06666666667,0.6681780656,94.11%
2,TRUE,-0.8,0.1333333333,0.6756986924,94.11%
2,TRUE,-0.8,0.2,0.6863700848,94.11%
2,TRUE,-0.8,0.2666666667,0.6968640799,94.11%
2,TRUE,-0.8,0.3333333333,0.7053609607,94.11%
2,TRUE,-0.8,0.4,0.7119472024,94.11%
2,TRUE,-0.8,0.4666666667,0.7165055189,94.11%
2,TRUE,-0.8,0.5333333333,0.7213084179,94.11%
2,TRUE,-0.8,0.6,0.7279377925,94.11%
2,TRUE,-0.8,0.6666666667,0.7404187592,94.11%
2,TRUE,-0.8,0.7333333333,0.7546761236,94.11%
2,TRUE,-0.8,0.8,0.7616032439,94.11%
2,TRUE,-0.8,0.8666666667,0.7526137078,94.11%
2,TRUE,-0.8,0.9333333333,0.7337478389,94.11%
2,TRUE,-0.8,1,0.7572276711,94.11%
2,TRUE,-0.7333333333,-1,0.6500991435,94.11%
2,TRUE,-0.7333333333,-0.9333333333,0.7763204296,94.11%
2,TRUE,-0.7333333333,-0.8666666667,0.8602171654,94.11%
2,TRUE,-0.7333333333,-0.8,0.9062930607,94.11%
2,TRUE,-0.7333333333,-0.7333333333,0.9217829077,94.11%
2,TRUE,-0.7333333333,-0.6666666667,0.907721325,94.11%
2,TRUE,-0.7333333333,-0.6,0.8732701101,94.11%
2,TRUE,-0.7333333333,-0.5333333333,0.8331519307,94.11%
2,TRUE,-0.7333333333,-0.4666666667,0.7971671496,94.11%
2,TRUE,-0.7333333333,-0.4,0.7622453706,94.11%
2,TRUE,-0.7333333333,-0.3333333333,0.7250464638,94.11%
2,TRUE,-0.7333333333,-0.2666666667,0.687065063,94.11%
2,TRUE,-0.7333333333,-0.2,0.6505698707,94.11%
2,TRUE,-0.7333333333,-0.1333333333,0.6185377158,94.11%
2,TRUE,-0.7333333333,-0.06666666667,0.5944581399,94.11%
2,TRUE,-0.7333333333,0,0.5814126785,94.11%
2,TRUE,-0.7333333333,0.06666666667,0.5816118816,94.11%
2,TRUE,-0.7333333333,0.1333333333,0.5933496473,94.11%
2,TRUE,-0.7333333333,0.2,0.6128765265,94.11%
2,TRUE,-0.7333333333,0.2666666667,0.6376449547,94.11%
2,TRUE,-0.7333333333,0.3333333333,0.6622126889,94.11%
2,TRUE,-0.7333333333,0.4,0.6838421704,94.11%
2,TRUE,-0.7333333333,0.4666666667,0.7006794328,94.11%
2,TRUE,-0.7333333333,0.5333333333,0.7147752211,94.11%
2,TRUE,-0.7333333333,0.6,0.7297126576,94.11%
2,TRUE,-0.7333333333,0.6666666667,0.7491484457,94.11%
2,TRUE,-0.7333333333,0.7333333333,0.7744256046,94.11%
2,TRUE,-0.7333333333,0.8,0.7969131476,94.11%
2,TRUE,-0.7333333333,0.8666666667,0.8010245247,94.11%
2,TRUE,-0.7333333333,0.9333333333,0.7726045567,94.11%
2,TRUE,-0.7333333333,1,0.7414210376,94.11%
2,TRUE,-0.6666666667,-1,0.7543304715,94.11%
2,TRUE,-0.6666666667,-0.9333333333,0.8427883484,94.11%
2,TRUE,-0.6666666667,-0.8666666667,0.8898762257,94.11%
2,TRUE,-0.6666666667,-0.8,0.9084455453,94.11%
2,TRUE,-0.6666666667,-0.7333333333,0.897110774,94.11%
2,TRUE,-0.6666666667,-0.6666666667,0.8599998714,94.11%
2,TRUE,-0.6666666667,-0.6,0.811700204,94.11%
2,TRUE,-0.6666666667,-0.5333333333,0.7668381121,94.11%
2,TRUE,-0.6666666667,-0.4666666667,0.7261063036,94.11%
2,TRUE,-0.6666666667,-0.4,0.683375991,94.11%
2,TRUE,-0.6666666667,-0.3333333333,0.6369883987,94.11%
2,TRUE,-0.6666666667,-0.2666666667,0.5901261176,94.11%
2,TRUE,-0.6666666667,-0.2,0.5470907853,94.11%
2,TRUE,-0.6666666667,-0.1333333333,0.5107841648,94.11%
2,TRUE,-0.6666666667,-0.06666666667,0.4829345358,94.11%
2,TRUE,-0.6666666667,0,0.4680521711,94.11%
2,TRUE,-0.6666666667,0.06666666667,0.4716093536,94.11%
2,TRUE,-0.6666666667,0.1333333333,0.4928786016,94.11%
2,TRUE,-0.6666666667,0.2,0.5277571152,94.11%
2,TRUE,-0.6666666667,0.2666666667,0.5706495698,94.11%
2,TRUE,-0.6666666667,0.3333333333,0.614932009,94.11%
2,TRUE,-0.6666666667,0.4,0.6547268512,94.11%
2,TRUE,-0.6666666667,0.4666666667,0.6866086588,94.11%
2,TRUE,-0.6666666667,0.5333333333,0.7119213892,94.11%
2,TRUE,-0.6666666667,0.6,0.7349953995,94.11%
2,TRUE,-0.6666666667,0.6666666667,0.7606102214,94.11%
2,TRUE,-0.6666666667,0.7333333333,0.7893650824,94.11%
2,TRUE,-0.6666666667,0.8,0.8187164371,94.11%
2,TRUE,-0.6666666667,0.8666666667,0.8351619805,94.11%
2,TRUE,-0.6666666667,0.9333333333,0.8207734841,94.11%
2,TRUE,-0.6666666667,1,0.7778038061,94.11%
2,TRUE,-0.6,-1,0.8040813462,94.11%
2,TRUE,-0.6,-0.9333333333,0.8531230153,94.11%
2,TRUE,-0.6,-0.8666666667,0.8764095597,94.11%
2,TRUE,-0.6,-0.8,0.8722544352,94.11%
2,TRUE,-0.6,-0.7333333333,0.8390195629,94.11%
2,TRUE,-0.6,-0.6666666667,0.7857655469,94.11%
2,TRUE,-0.6,-0.6,0.7316765515,94.11%
2,TRUE,-0.6,-0.5333333333,0.6840689268,94.11%
2,TRUE,-0.6,-0.4666666667,0.6372124793,94.11%
2,TRUE,-0.6,-0.4,0.5852978237,94.11%
2,TRUE,-0.6,-0.3333333333,0.5280443633,94.11%
2,TRUE,-0.6,-0.2666666667,0.47113425,94.11%
2,TRUE,-0.6,-0.2,0.4179756668,94.11%
2,TRUE,-0.6,-0.1333333333,0.3737731042,94.11%
2,TRUE,-0.6,-0.06666666667,0.3415732742,94.11%
2,TRUE,-0.6,0,0.3252405528,94.11%
2,TRUE,-0.6,0.06666666667,0.3329615699,94.11%
2,TRUE,-0.6,0.1333333333,0.3667607017,94.11%
2,TRUE,-0.6,0.2,0.4220554077,94.11%
2,TRUE,-0.6,0.2666666667,0.4881325215,94.11%
2,TRUE,-0.6,0.3333333333,0.5554684362,94.11%
2,TRUE,-0.6,0.4,0.6159089277,94.11%
2,TRUE,-0.6,0.4666666667,0.6653714689,94.11%
2,TRUE,-0.6,0.5333333333,0.7048065693,94.11%
2,TRUE,-0.6,0.6,0.7395752675,94.11%
2,TRUE,-0.6,0.6666666667,0.7723972732,94.11%
2,TRUE,-0.6,0.7333333333,0.8051522715,94.11%
2,TRUE,-0.6,0.8,0.8353083431,94.11%
2,TRUE,-0.6,0.8666666667,0.8556876246,94.11%
2,TRUE,-0.6,0.9333333333,0.8537042965,94.11%
2,TRUE,-0.6,1,0.8228432464,94.11%
2,TRUE,-0.5333333333,-1,0.7983841965,94.11%
2,TRUE,-0.5333333333,-0.9333333333,0.8257021449,94.11%
2,TRUE,-0.5333333333,-0.8666666667,0.8306805122,94.11%
2,TRUE,-0.5333333333,-0.8,0.8078983261,94.11%
2,TRUE,-0.5333333333,-0.7333333333,0.7576735115,94.11%
2,TRUE,-0.5333333333,-0.6666666667,0.699581782,94.11%
2,TRUE,-0.5333333333,-0.6,0.6470513579,94.11%
2,TRUE,-0.5333333333,-0.5333333333,0.5976052412,94.11%
2,TRUE,-0.5333333333,-0.4666666667,0.5423033206,94.11%
2,TRUE,-0.5333333333,-0.4,0.4774937223,94.11%
2,TRUE,-0.5333333333,-0.3333333333,0.4060741473,94.11%
